loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
22500.0, 60 months,20.45,650.25,E,E3,Operations Manager,7 years,RENT,75000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,24.5,Mar-2000,13.0,0.0,19000.0,62.5,26.0,w,INDIVIDUAL,1.0,0.0,"451 Mountain View Drive
Salt Lake City, UT 93700"
9650.25, 36 months,11.45,315.82,B,B3,Marketing Manager,7 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Apr-2000,10.0,0.0,11000.0,54.2,22.0,f,INDIVIDUAL,1.0,0.0,"123 Palm Lane
Honolulu, HI 22690"
10585.25, 36 months,11.45,347.82,B,B3,Project Manager,7 years,RENT,62500.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1999,11.0,0.0,11250.0,52.5,23.0,f,INDIVIDUAL,1.0,0.0,"555 Pine Street
San Jose, CA 11650"
20125.34, 36 months,7.85,625.48,A,A4,Financial Analyst,7 years,MORTGAGE,115000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.42,Mar-1994,13.0,0.0,29200.0,47.1,32.0,w,INDIVIDUAL,4.0,0.0,"1234 Oak Grove Lane
Sacramento, CA 70466"
25890.42, 60 months,21.25,775.82,E,E3,Operations Manager,7 years,MORTGAGE,105000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1996,15.0,0.0,26000.0,66.5,34.0,f,INDIVIDUAL,3.0,0.0,"584 Pine Street
AE 29597"
15200.5, 60 months,17.25,442.86,D,D1,Operations Manager,7 years,RENT,65000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,23.45,Mar-2001,13.0,0.0,14500.0,58.5,25.0,w,INDIVIDUAL,1.0,0.0,"851 Pine Street
Tulsa, OK 30723"
15873.45, 36 months,14.85,485.62,C,C2,Operations Manager,7 years,MORTGAGE,85000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.8,Mar-1997,12.0,0.0,19500.0,62.4,29.0,f,INDIVIDUAL,3.0,0.0,"567 Cedar Lane
Los Angeles, CA 70466"
10125.5, 36 months,7.85,315.62,A,A4,Financial Analyst,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.5,Mar-1998,10.0,0.0,11500.0,42.5,23.0,w,INDIVIDUAL,2.0,0.0,"825 Palm Avenue
Honolulu, HI 22690"
12765.67, 60 months,24.09,392.15,F,F1,Operations Manager,7 years,RENT,50696.3,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,20.38,Mar-2001,9.0,0.0,9967.11,58.35,19.0,f,INDIVIDUAL,1.0,0.0,"123 Palm Street
Los Angeles, CA 70466"
13500.0, 36 months,6.45,415.23,A,A2,Operations Manager,7 years,MORTGAGE,85000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,0.0,14000.0,35.5,26.0,w,INDIVIDUAL,2.0,0.0,"825 Pleasant Valley Road
Tulsa, OK 30723"
24500.5, 36 months,14.25,842.63,C,C3,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1995,15.0,0.0,32000.0,62.5,35.0,f,INDIVIDUAL,3.0,0.0,"851 Maple Drive
AP 05113"
10500.0, 36 months,9.85,338.42,B,B2,Operations Manager,7 years,RENT,65000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1999,11.0,0.0,12500.0,52.5,23.0,f,INDIVIDUAL,1.0,0.0,"567 Maple Lane
Sacramento, CA 70466"
25500.0, 36 months,14.25,875.32,C,C2,Regional Manager,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1995,15.0,0.0,35250.0,62.5,35.0,f,INDIVIDUAL,3.0,0.0,"456 Pine Street
Billings, MT 48052"
11245.32, 36 months,13.85,345.67,C,C1,Operations Manager,7 years,RENT,62000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-2000,11.0,0.0,11200.0,54.2,23.0,w,INDIVIDUAL,1.0,0.0,"567 Palm Drive
Honolulu, HI 22690"
10256.32, 36 months,12.15,339.86,B,B4,Operations Manager,7 years,RENT,65000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2000,11.0,0.0,13500.0,58.2,23.0,f,INDIVIDUAL,1.0,0.0,"485 Pine Street
Billings, MT 48052"
18500.0, 36 months,14.85,575.32,C,C3,Operations Manager,7 years,MORTGAGE,92000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-1996,13.0,0.0,22500.0,62.5,32.0,f,INDIVIDUAL,3.0,0.0,"425 Oak Lane
Tulsa, OK 30723"
15821.34, 36 months,13.95,487.62,C,C2,Operations Manager,7 years,MORTGAGE,82500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1998,13.0,0.0,18500.0,58.5,28.0,w,INDIVIDUAL,3.0,0.0,"567 Oak Lane
Santa Monica, CA 70466"
19500.0, 60 months,20.8,552.45,E,E1,Operations Manager,7 years,MORTGAGE,65000.0,Source Verified,Jun-2023,Charged Off,credit_card,Credit Card Refinancing,22.5,Mar-2001,13.0,0.0,15800.0,68.4,24.0,f,INDIVIDUAL,2.0,0.0,"325 Oak Street
Sacramento, CA 11650"
10250.5, 36 months,12.15,339.84,B,B3,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2000,11.0,0.0,12500.0,54.8,22.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Street
Tulsa, OK 30723"
9500.0, 36 months,14.15,325.84,C,C1,Operations Manager,7 years,RENT,56000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-2001,10.0,0.0,10200.0,58.5,21.0,f,INDIVIDUAL,1.0,0.0,"385 Pine Street
Tulsa, OK 30723"
10250.5, 36 months,14.25,352.68,C,C1,Operations Manager,7 years,RENT,58000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2002,11.0,0.0,9800.0,55.4,21.0,f,INDIVIDUAL,0.0,0.0,"157 Maple Lane
Burlington, VT 00813"
11500.25, 36 months,13.85,342.65,C,C1,Operations Manager,7 years,MORTGAGE,72000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1998,12.0,0.0,13500.0,56.5,27.0,f,INDIVIDUAL,3.0,0.0,"456 Oak Lane
Springfield, AE 29597"
21500.0, 60 months,23.85,586.42,F,F2,Operations Manager,4 years,RENT,65000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-2001,13.0,0.0,12500.0,58.2,25.0,f,INDIVIDUAL,1.0,0.0,"145 Pine Street
Portland, ME 86630"
10825.5, 36 months,11.25,335.62,B,B3,Project Manager,7 years,MORTGAGE,72500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,0.0,14200.0,55.3,26.0,f,INDIVIDUAL,2.0,0.0,"123 Maple Street
AE 29597"
23500.0, 60 months,17.65,685.32,D,D1,Operations Manager,7 years,MORTGAGE,95000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-1995,15.0,0.0,26000.0,65.2,33.0,f,INDIVIDUAL,3.0,0.0,"851 Pine Street
Portland, ME 86630"
12000.0, 36 months,13.85,358.42,C,C4,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.5,Mar-2001,12.0,0.0,11500.0,58.5,23.0,w,INDIVIDUAL,1.0,0.0,"1234 Palm Drive
Sacramento, CA 70466"
12000.0, 36 months,17.25,380.45,D,D2,Operations Manager,7 years,MORTGAGE,70000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,1.0,8500.0,48.5,27.0,f,INDIVIDUAL,2.0,1.0,"456 Pine Valley Road
Billings, MT 48052"
10523.2, 36 months,13.8,340.41,C,C1,Sales Manager,7 years,RENT,59418.28,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.93,Aug-2000,10.0,0.0,10270.9,55.81,21.0,f,INDIVIDUAL,0.0,0.0,"123 Pine Street
Sacramento, CA 70466"
25153.43, 60 months,20.7,735.23,E,E2,Operations Manager,7 years,MORTGAGE,103197.28,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.8,Mar-1996,13.0,0.0,26752.16,64.91,31.0,f,INDIVIDUAL,3.0,0.0,"1234 Pine Street
Billings, MT 48052"
10825.5, 36 months,7.65,336.42,A,A5,Project Manager,7 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-2000,11.0,0.0,9856.0,39.5,23.0,f,INDIVIDUAL,0.0,0.0,"825 Maple Street
Columbus, AP 05113"
10500.0, 36 months,12.35,348.62,B,B4,Operations Manager,7 years,RENT,63000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2000,11.0,0.0,13000.0,58.5,23.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Ridge Road
Billings, MT 48052"
14250.5, 36 months,6.25,435.62,A,A1,Project Manager,7 years,MORTGAGE,98500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,13.85,Mar-1996,13.0,0.0,19500.0,32.5,28.0,w,INDIVIDUAL,3.0,0.0,"825 Pine Street
Springfield, AP 05113"
10173.79, 36 months,17.86,340.96,D,D1,Operations Manager,7 years,RENT,55960.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.98,Mar-2000,10.0,0.0,10734.46,61.85,21.0,f,INDIVIDUAL,1.0,0.0,"567 Oak Lane
Tulsa, OK 30723"
10500.0, 36 months,14.85,336.42,C,C2,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.25,Mar-2000,10.0,0.0,12000.0,60.5,21.0,f,INDIVIDUAL,1.0,0.0,"456 Palm Street
Honolulu, HI 22690"
25000.0, 60 months,14.85,725.43,C,C4,District Manager,7 years,MORTGAGE,98500.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1995,14.0,0.0,31500.0,62.5,32.0,f,INDIVIDUAL,3.0,0.0,"567 Pine Street
Portland, ME 86630"
10451.0, 36 months,14.38,335.77,C,C1,Operations Manager,7 years,RENT,57714.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.62,Aug-2000,10.0,0.0,10096.0,54.35,22.0,f,INDIVIDUAL,1.0,0.0,"487 Pine Street
Billings, MT 48052"
22000.5, 36 months,11.45,645.82,B,B3,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.2,May-1995,15.0,0.0,29500.0,56.4,34.0,f,INDIVIDUAL,3.0,0.0,"425 Pine Street
Tulsa, OK 30723"
28500.0, 60 months,17.95,830.25,D,D4,Project Manager,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.8,Mar-1995,15.0,0.0,35000.0,65.5,34.0,f,INDIVIDUAL,3.0,0.0,"851 Pacific Boulevard
San Diego, CA 70466"
10125.5, 36 months,7.65,315.42,A,A4,Marketing Manager,7 years,RENT,72000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.5,Mar-2000,10.0,0.0,10500.0,39.2,23.0,f,INDIVIDUAL,1.0,0.0,"555 Market Street
Sacramento, CA 70466"
19850.25, 36 months,11.35,598.42,B,B3,Financial Analyst,7 years,MORTGAGE,98500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,14.0,0.0,25600.0,58.4,32.0,f,INDIVIDUAL,3.0,0.0,"123 Summit Drive
Vienna, AP 05113"
19850.25, 36 months,11.35,652.84,B,B3,Project Manager,7 years,MORTGAGE,98500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,14.0,0.0,28500.0,58.2,32.0,f,INDIVIDUAL,3.0,0.0,"521 Mountain View Road
Springfield, AP 05113"
11250.0, 36 months,14.35,350.4,C,C1,Operations Manager,7 years,MORTGAGE,65850.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.91,Jan-1998,11.0,0.0,13125.0,58.55,26.0,f,INDIVIDUAL,2.0,0.0,"485 Mountain View Road
Burlington, VT 00813"
8725.32, 36 months,20.85,328.46,E,E1,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-2002,11.0,0.0,10250.0,62.5,20.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Street
Billings, MT 48052"
10125.5, 36 months,14.25,347.82,C,C1,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-2000,10.0,0.0,10500.0,58.2,22.0,f,INDIVIDUAL,0.0,0.0,"425 Pine Street
AE 29597"
18250.5, 36 months,13.95,495.62,C,C1,Operations Manager,7 years,MORTGAGE,85000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.25,Mar-1998,13.0,0.0,21500.0,58.5,28.0,w,INDIVIDUAL,3.0,0.0,"512 Oak Lane
Sacramento, CA 70466"
11500.25, 36 months,17.65,362.84,D,D2,Operations Manager,7 years,MORTGAGE,65000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.45,Mar-1999,11.0,0.0,12500.0,60.5,25.0,f,INDIVIDUAL,2.0,0.0,"534 Mountain View Drive
AP 05113"
10125.35, 36 months,14.25,345.82,C,C1,Operations Manager,7 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-2000,10.0,0.0,10500.0,58.2,22.0,f,INDIVIDUAL,0.0,0.0,"567 Pine Street
AE 29597"
15234.52, 60 months,20.15,455.23,E,E1,Operations Manager,7 years,MORTGAGE,62500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.75,Mar-2000,11.0,0.0,12500.0,58.5,25.0,f,INDIVIDUAL,1.0,0.0,"825 Pine Street
Sacramento, CA 70466"
11500.0, 36 months,11.25,375.82,B,B3,Project Manager,7 years,MORTGAGE,65000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-1998,11.0,0.0,12500.0,52.0,24.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Street
Sacramento, CA 70466"
13550.25, 36 months,14.25,412.5,C,C2,Project Manager,7 years,OWN,71500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.35,Mar-1998,11.0,0.0,17150.0,53.7,26.0,f,INDIVIDUAL,1.0,0.0,"555 Oak Lane
Sacramento, CA 70466"
11500.0, 36 months,11.25,356.42,B,B4,Operations Manager,7 years,RENT,62000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.5,Mar-2000,12.0,0.0,10500.0,52.4,25.0,w,INDIVIDUAL,1.0,0.0,"567 Pine Street
Great Falls, MT 48052"
10825.32, 36 months,11.25,335.64,B,B3,Operations Manager,7 years,MORTGAGE,72500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,0.0,14200.0,55.3,26.0,f,INDIVIDUAL,2.0,0.0,"567 Pine Lane
Springfield, AE 29597"
11205.32, 36 months,11.02,365.84,B,B4,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2000,11.0,0.0,13250.0,52.3,24.0,w,INDIVIDUAL,1.0,0.0,"458 Pine Street
Billings, MT 48052"
22500.5, 36 months,11.25,685.33,B,B4,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,15.0,0.0,35000.0,52.5,35.0,f,INDIVIDUAL,4.0,0.0,"123 Main Street
Billings, MT 48052"
25500.0, 60 months,23.85,725.42,F,F1,Operations Manager,7 years,MORTGAGE,85000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,24.5,Mar-1998,15.0,0.0,18500.0,62.4,35.0,w,INDIVIDUAL,2.0,0.0,"891 Palm Lane
Honolulu, HI 22690"
12500.0, 36 months,23.85,395.45,F,F1,Operations Manager,7 years,RENT,58000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-2002,9.0,0.0,8200.0,54.5,17.0,f,INDIVIDUAL,0.0,0.0,"851 Pine Street
AP 05113"
14325.5, 60 months,19.85,401.23,E,E2,Operations Manager,7 years,RENT,52000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-2002,11.0,0.0,11500.0,62.5,21.0,w,INDIVIDUAL,1.0,0.0,"567 Mountain View Drive
Billings, MT 48052"
11250.5, 36 months,20.45,352.65,E,E2,Operations Manager,7 years,RENT,48500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.45,Mar-2002,10.0,0.0,8450.0,55.2,18.0,f,INDIVIDUAL,0.0,0.0,"125 Oak Street
Tulsa, OK 30723"
10250.5, 36 months,12.15,335.42,B,B3,Operations Manager,7 years,MORTGAGE,62000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2000,11.0,0.0,12500.0,54.8,22.0,f,INDIVIDUAL,1.0,0.0,"567 Maple Lane
Tulsa, OK 30723"
9850.25, 36 months,11.85,325.64,B,B3,Project Manager,7 years,RENT,62500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Apr-2001,10.0,0.0,11250.0,55.2,22.0,f,INDIVIDUAL,1.0,0.0,"528 Liberty Avenue
Sometown, AP 05113"
12235.5, 36 months,17.15,375.42,D,D1,Operations Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.85,Mar-2000,11.0,0.0,11250.0,57.2,24.0,w,INDIVIDUAL,1.0,0.0,"625 Liberty Street
AE 29597"
11125.5, 36 months,13.85,342.16,C,C1,Operations Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-2001,11.0,0.0,11000.0,54.2,22.0,w,INDIVIDUAL,1.0,0.0,"825 Pine Street
Jackson, AP 05113"
12000.0, 36 months,17.25,380.45,D,D2,Project Manager,7 years,MORTGAGE,70000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,1.0,8500.0,48.5,27.0,f,INDIVIDUAL,2.0,1.0,"824 Mountain View Road
Billings, MT 48052"
10523.2, 36 months,13.8,340.41,C,C1,Project Manager,7 years,RENT,59418.28,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.93,Aug-2000,10.0,0.0,10270.9,55.81,21.0,f,INDIVIDUAL,0.0,0.0,"567 Palm Drive
San Diego, CA 70466"
11500.0, 36 months,17.65,415.23,D,D1,Operations Manager,4 years,RENT,52000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.5,Mar-2002,11.0,0.0,12500.0,65.8,22.0,f,INDIVIDUAL,0.0,0.0,"528 Oak Lane
Tulsa, OK 30723"
21500.0, 36 months,7.65,670.25,A,A4,Senior Financial Analyst,7 years,MORTGAGE,115000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.5,Mar-1994,14.0,0.0,31000.0,48.0,33.0,w,INDIVIDUAL,3.0,0.0,"123 Palm Drive
Honolulu, HI 22690"
25125.35, 36 months,14.82,865.42,C,C2,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1995,15.0,0.0,35250.0,62.5,35.0,f,INDIVIDUAL,3.0,0.0,"523 Mountain View Drive
Billings, MT 48052"
24500.0, 36 months,11.45,650.25,B,B4,Financial Analyst,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1995,14.0,0.0,28500.0,62.5,35.0,f,INDIVIDUAL,3.0,0.0,"521 Mountain View Drive
Salt Lake City, UT 93700"
24500.0, 60 months,14.12,685.25,C,C4,Marketing Manager,7 years,MORTGAGE,115000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.5,Mar-1996,16.0,0.0,32500.0,62.5,35.0,w,INDIVIDUAL,3.0,0.0,"425 Mountain View Drive
Salt Lake City, UT 93700"
9850.0, 36 months,11.25,322.45,B,B3,Financial Analyst,4 years,MORTGAGE,68000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1998,12.0,0.0,14500.0,52.5,25.0,f,INDIVIDUAL,2.0,0.0,"325 Pine Grove Road
Bangor, ME 86630"
17256.82, 60 months,20.45,485.62,E,E1,Project Manager,7 years,MORTGAGE,72500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.82,Mar-2000,12.0,0.0,14500.0,56.2,26.0,w,INDIVIDUAL,2.0,0.0,"567 Pine Street
Sacramento, CA 70466"
12500.0, 36 months,9.45,385.25,B,B1,Project Manager,7 years,MORTGAGE,75000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.5,Mar-1998,11.0,0.0,15500.0,49.5,26.0,f,INDIVIDUAL,2.0,0.0,"123 Main Street
Springfield, AP 05113"
11500.5, 36 months,9.85,350.25,B,B1,Operations Manager,7 years,MORTGAGE,68000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1999,11.0,0.0,12500.0,48.5,25.0,f,INDIVIDUAL,2.0,0.0,"385 Mountain View Road
Tulsa, OK 30723"
15982.45, 60 months,20.15,462.89,E,E2,Operations Manager,7 years,MORTGAGE,75000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1998,12.0,1.0,8500.0,48.5,31.0,w,INDIVIDUAL,2.0,1.0,"567 Palm Lane
Honolulu, HI 22690"
7890.5, 36 months,18.25,285.62,D,D2,Store Manager,7 years,RENT,51500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-2002,9.0,0.0,8950.25,62.5,18.0,f,INDIVIDUAL,0.0,0.0,"567 Pine Street
San Diego, CA 70466"
18500.25, 36 months,11.15,560.42,B,B3,Financial Analyst,7 years,MORTGAGE,98000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Apr-1995,13.0,0.0,25600.0,57.5,31.0,f,INDIVIDUAL,3.0,0.0,"567 Palm Lane
Honolulu, HI 22690"
10125.5, 36 months,11.25,330.45,B,B4,Operations Manager,7 years,MORTGAGE,68000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1995,11.0,1.0,8600.0,47.5,26.0,f,INDIVIDUAL,2.0,1.0,"523 Pine Street
Tulsa, OK 30723"
26000.5, 36 months,14.85,765.23,C,C3,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.45,Mar-1995,14.0,0.0,31000.0,62.5,33.0,f,INDIVIDUAL,3.0,0.0,"567 Mountain View Road
Springfield, AP 05113"
15200.0, 36 months,17.25,445.82,D,D1,Operations Manager,7 years,RENT,58000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.15,Mar-2002,12.0,0.0,11500.0,60.2,23.0,w,INDIVIDUAL,1.0,0.0,"425 Pine Street
Billings, MT 48052"
11250.5, 36 months,14.85,389.45,C,C3,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.75,Mar-2002,11.0,0.0,12500.0,65.8,22.0,f,INDIVIDUAL,1.0,0.0,"425 Oak Street
Santa Monica, CA 70466"
10150.25, 36 months,14.25,348.62,C,C1,Operations Manager,7 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.5,Mar-2000,10.0,0.0,10500.0,58.2,22.0,f,INDIVIDUAL,0.0,0.0,"123 Main Street
Springfield, AE 29597"
9850.25, 36 months,11.23,322.45,B,B4,Project Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1997,11.0,1.0,8200.0,46.5,25.0,f,INDIVIDUAL,2.0,1.0,"425 Oak Lane
Santa Monica, CA 70466"
9125.5, 36 months,11.25,298.64,B,B3,Marketing Manager,6 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2001,11.0,0.0,11200.0,52.5,22.0,f,INDIVIDUAL,1.0,0.0,"525 Palm Drive
Honolulu, HI 22690"
12105.32, 36 months,17.45,383.65,D,D1,Operations Manager,7 years,MORTGAGE,68450.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.21,Aug-1997,11.0,1.0,7671.14,48.75,27.0,f,INDIVIDUAL,2.0,1.0,"824 Oak Lane
Tulsa, OK 30723"
29500.5, 36 months,14.25,875.35,C,C2,Financial Analyst,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1995,15.0,0.0,35000.0,65.5,32.0,f,INDIVIDUAL,3.0,0.0,"125 Maple Street
Burlington, VT 00813"
10500.0, 36 months,13.85,325.62,C,C1,Operations Manager,7 years,RENT,62000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.45,Mar-2000,11.0,0.0,10500.0,53.2,23.0,w,INDIVIDUAL,1.0,0.0,"852 Maple Lane
Tulsa, OK 30723"
9850.0, 36 months,11.25,322.45,B,B4,Project Manager,7 years,MORTGAGE,68000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,1.0,8200.0,46.5,25.0,f,INDIVIDUAL,2.0,1.0,"123 Pine Street
San Jose, CA 70466"
